BODY ORDERED NET LIST - 1  
CN1              CAPN4I-100NF,16V,X7R,CKCA43 1        UNNAMED_1_CAPN4I_I10_A_13
PX24             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_15
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX25             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_12
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX26             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_12
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX27             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_14
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX28             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_14
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX29             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_9
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX30             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_9
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX31             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_15
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX32             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_15
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX33             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_7
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX34             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_7
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX35             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX36             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_1
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX37             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_6
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX38             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_6
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX39             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_3
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX40             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX41             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_7
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX42             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_7
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX43             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_1
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX44             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_1
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX45             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_6
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX46             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_6
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX47             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_3
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX48             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_3
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX49             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_8
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX50             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_8
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX51             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_2
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX52             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX53             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_5
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX54             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_5
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX55             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_3_4
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX56             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_4
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX57             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_8
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX58             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_8
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX59             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_2
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX60             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_2
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX61             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_5
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX62             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_5
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX63             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_2_4
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
PX64             COAX-PLEMO00D    1        UNNAMED_1_CAPN4I_I10_A_1_4
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        GND_SIGNAL              
RZ1              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_13
                                  6        UNNAMED_1_CAPN4I_I10_A_2_13
                                  7        UNNAMED_1_CAPN4I_I10_A_1_13
                                  8        UNNAMED_1_CAPN4I_I10_A_13
RZ2              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_11
                                  6        UNNAMED_1_CAPN4I_I10_A_2_11
                                  7        UNNAMED_1_CAPN4I_I10_A_1_11
                                  8        UNNAMED_1_CAPN4I_I10_A_11
RZ3              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_16
                                  6        UNNAMED_1_CAPN4I_I10_A_2_16
                                  7        UNNAMED_1_CAPN4I_I10_A_1_16
                                  8        UNNAMED_1_CAPN4I_I10_A_16
RZ4              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_10
                                  6        UNNAMED_1_CAPN4I_I10_A_2_10
                                  7        UNNAMED_1_CAPN4I_I10_A_1_10
                                  8        UNNAMED_1_CAPN4I_I10_A_10
RZ5              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_14
                                  6        UNNAMED_1_CAPN4I_I10_A_2_14
                                  7        UNNAMED_1_CAPN4I_I10_A_1_14
                                  8        UNNAMED_1_CAPN4I_I10_A_14
RZ6              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_12
                                  6        UNNAMED_1_CAPN4I_I10_A_2_12
                                  7        UNNAMED_1_CAPN4I_I10_A_1_12
                                  8        UNNAMED_1_CAPN4I_I10_A_12
RZ7              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_15
                                  6        UNNAMED_1_CAPN4I_I10_A_2_15
                                  7        UNNAMED_1_CAPN4I_I10_A_1_15
                                  8        UNNAMED_1_CAPN4I_I10_A_15
RZ8              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_9
                                  6        UNNAMED_1_CAPN4I_I10_A_2_9
                                  7        UNNAMED_1_CAPN4I_I10_A_1_9
                                  8        UNNAMED_1_CAPN4I_I10_A_9
RZ9              R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_1
                                  6        UNNAMED_1_CAPN4I_I10_A_2_1
                                  7        UNNAMED_1_CAPN4I_I10_A_1_1
                                  8        UNNAMED_1_CAPN4I_I10_A_1
RZ10             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_7
                                  6        UNNAMED_1_CAPN4I_I10_A_2_7
                                  7        UNNAMED_1_CAPN4I_I10_A_1_7
                                  8        UNNAMED_1_CAPN4I_I10_A_7
RZ11             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_3
                                  6        UNNAMED_1_CAPN4I_I10_A_2_3
                                  7        UNNAMED_1_CAPN4I_I10_A_1_3
                                  8        UNNAMED_1_CAPN4I_I10_A_3
RZ12             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_6
                                  6        UNNAMED_1_CAPN4I_I10_A_2_6
                                  7        UNNAMED_1_CAPN4I_I10_A_1_6
                                  8        UNNAMED_1_CAPN4I_I10_A_6
RZ13             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_2
                                  6        UNNAMED_1_CAPN4I_I10_A_2_2
                                  7        UNNAMED_1_CAPN4I_I10_A_1_2
                                  8        UNNAMED_1_CAPN4I_I10_A_2
RZ14             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_8
                                  6        UNNAMED_1_CAPN4I_I10_A_2_8
                                  7        UNNAMED_1_CAPN4I_I10_A_1_8
                                  8        UNNAMED_1_CAPN4I_I10_A_8
RZ15             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_4
                                  6        UNNAMED_1_CAPN4I_I10_A_2_4
                                  7        UNNAMED_1_CAPN4I_I10_A_1_4
                                  8        UNNAMED_1_CAPN4I_I10_A_4
RZ16             R4ISMD_1206-180  1        GND_SIGNAL              
                                  2        GND_SIGNAL              
                                  3        GND_SIGNAL              
                                  4        GND_SIGNAL              
                                  5        UNNAMED_1_CAPN4I_I10_A_3_5
                                  6        UNNAMED_1_CAPN4I_I10_A_2_5
                                  7        UNNAMED_1_CAPN4I_I10_A_1_5
                                  8        UNNAMED_1_CAPN4I_I10_A_5
END BODY ORDERED NET LIST
