CONCISE NET LIST - 1  
CK_40M                   U1_1             188      MAROC3_PQFP-IN2P3
CK_40M                   U3               AA4      PC049A_FPGA     
CK_R                     LK64_1           1        1-HOLE_0-8-BASE 
CK_R                     U1_1             78       MAROC3_PQFP-IN2P3
CK_R                     U3               W4       PC049A_FPGA     
CK_SC                    LK57_1           1        1-HOLE_0-8-BASE 
CK_SC                    U1_1             68       MAROC3_PQFP-IN2P3
CK_SC                    U3               V1       PC049A_FPGA     
CLK_125M_PLLREF_N        IC11             28       CDCM61004RHB    
CLK_125M_PLLREF_N        U3               K22      PC049A_FPGA     
CLK_125M_PLLREF_P        IC11             29       CDCM61004RHB    
CLK_125M_PLLREF_P        U3               K21      PC049A_FPGA     
CTEST_ANA                J4_1             1        CON3P-SIL254D   
CTEST_ANA                R50              1        RSMD0603_1/10W-180,1%
CTEST_ANA                R51              2        RSMD0603_1/10W-120,1%
DGND                     C32              2        ELCAPTAN_SMD-150UF,20V
DGND                     C33              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C34              1        CAPCERSMDCL2_0603-XX,50V
DGND                     C35              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C36              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C37              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C38              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C39              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C40              2        ELCAPTAN_SMD-220UF,6.3V
DGND                     C75              2        ELCAPTAN_SMD-150UF,20V
DGND                     C76              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C77              1        CAPCERSMDCL2_0402-100NF,16V_GEN
DGND                     C78              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C79              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C80              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C81              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C82              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C83              2        ELCAPTAN_SMD-220UF,6.3V
DGND                     C86              2        ELCAPTAN_SMD-150UF,20V
DGND                     C87              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C88              1        CAPCERSMDCL2_0603-XX,50V
DGND                     C89              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C90              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C91              1        CAPCERSMDCL2_1210-10UF,50V
DGND                     C92              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C93              1        CAPCERSMDCL2_1210-47UF_X5R,6.3V
DGND                     C94              2        ELCAPTAN_SMD-220UF,6.3V
DGND                     IC4              D1       LTM4606EV#PBF   
DGND                     IC4              D2       LTM4606EV#PBF   
DGND                     IC4              D3       LTM4606EV#PBF   
DGND                     IC4              D4       LTM4606EV#PBF   
DGND                     IC4              D5       LTM4606EV#PBF   
DGND                     IC4              D6       LTM4606EV#PBF   
DGND                     IC4              D9       LTM4606EV#PBF   
DGND                     IC4              E1       LTM4606EV#PBF   
DGND                     IC4              E2       LTM4606EV#PBF   
DGND                     IC4              E3       LTM4606EV#PBF   
DGND                     IC4              E4       LTM4606EV#PBF   
DGND                     IC4              E5       LTM4606EV#PBF   
DGND                     IC4              E6       LTM4606EV#PBF   
DGND                     IC4              E7       LTM4606EV#PBF   
DGND                     IC4              E8       LTM4606EV#PBF   
DGND                     IC4              F1       LTM4606EV#PBF   
DGND                     IC4              F2       LTM4606EV#PBF   
DGND                     IC4              F3       LTM4606EV#PBF   
DGND                     IC4              F4       LTM4606EV#PBF   
DGND                     IC4              F5       LTM4606EV#PBF   
DGND                     IC4              F6       LTM4606EV#PBF   
DGND                     IC4              F7       LTM4606EV#PBF   
DGND                     IC4              F8       LTM4606EV#PBF   
DGND                     IC4              F9       LTM4606EV#PBF   
DGND                     IC4              G1       LTM4606EV#PBF   
DGND                     IC4              G2       LTM4606EV#PBF   
DGND                     IC4              G3       LTM4606EV#PBF   
DGND                     IC4              G4       LTM4606EV#PBF   
DGND                     IC4              G5       LTM4606EV#PBF   
DGND                     IC4              G6       LTM4606EV#PBF   
DGND                     IC4              G7       LTM4606EV#PBF   
DGND                     IC4              G8       LTM4606EV#PBF   
DGND                     IC4              G9       LTM4606EV#PBF   
DGND                     IC4              G10      LTM4606EV#PBF   
DGND                     IC4              G11      LTM4606EV#PBF   
DGND                     IC4              H1       LTM4606EV#PBF   
DGND                     IC4              H2       LTM4606EV#PBF   
DGND                     IC4              H3       LTM4606EV#PBF   
DGND                     IC4              H4       LTM4606EV#PBF   
DGND                     IC4              H5       LTM4606EV#PBF   
DGND                     IC4              H6       LTM4606EV#PBF   
DGND                     IC4              H7       LTM4606EV#PBF   
DGND                     IC4              H8       LTM4606EV#PBF   
DGND                     IC4              H9       LTM4606EV#PBF   
DGND                     IC4              H10      LTM4606EV#PBF   
DGND                     IC4              H11      LTM4606EV#PBF   
DGND                     IC4              H12      LTM4606EV#PBF   
DGND                     IC4              M12      LTM4606EV#PBF   
DGND                     IC10             D1       LTM4606EV#PBF   
DGND                     IC10             D2       LTM4606EV#PBF   
DGND                     IC10             D3       LTM4606EV#PBF   
