LOGICAL PART CROSS REFERENCE - 13-Mar-2014 AT 16:16:51

DRAWING: @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):PAGE1 

MAROC3_PQFP-IN2P3  I1  U1
 204 VDD_FSU2 VDD_FSU2 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_FSU2
 206 GND_SIGNAL GND_FSB1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 210 VDD_FSB VDD_FSB @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_FSB
 211 GND_SIGNAL GND_FSB0 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 217 GND_SIGNAL GND_CAPA @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 219 GND_SIGNAL GND_SS @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 221 VDD_SS VDD_SS @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_SS
 223 VDD_BUF1 VDD_BUF1 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_BUF1
 225 VDD_OTAG VDD_OTAG @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_OTAG
 227 GND_SIGNAL GND_OTAG @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 231 GND_SIGNAL GND_NMOS2 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 233 VDD_PA VDD_PA2 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_PA
 235 GND_SIGNAL   VSSI @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL
 236 VDD_PAD VDD_PAD @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDD_PAD
 237 GND_SIGNAL GND_PA3 @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):GND_SIGNAL

RSMD0402_1/16W-10R,5%  I3  R3
   1 UNNAMED_2_CAPCERSMDCL2_I84_B   A<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):UNNAMED_2_CAPCERSMDCL2_I84_B
   2   VDDD   B<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDDD

CAPCERSMDCL2_0402-100NF,16V_GEN  I4  C1
   1   VDDD   B<0> @UOB_HEP_PC049A_LIB.PC043C_SINGLE_MAROC(SCH_1):VDDD
